"PASSENGERS","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","AIRCRAFT_TYPE","MONTH",
3112.00,"EV","ExpressJet Airlines LLC",12915,"LCH","Lake Charles, LA",12266,"IAH","Houston, TX","675",12,
3112.00,"F9","Frontier Airlines Inc.",10397,"ATL","Atlanta, GA",15356,"TTN","Trenton, NJ","722",12,
3113.00,"UA","United Air Lines Inc.",13495,"MSY","New Orleans, LA",12266,"IAH","Houston, TX","694",12,
3113.00,"MQ","Envoy Air",13930,"ORD","Chicago, IL",11721,"FNT","Flint, MI","675",12,
3113.00,"DL","Delta Air Lines Inc.",13796,"OAK","Oakland, CA",14869,"SLC","Salt Lake City, UT","614",12,
3113.00,"AA","American Airlines Inc.",14107,"PHX","Phoenix, AZ",11618,"EWR","Newark, NJ","698",12,
3115.00,"OO","SkyWest Airlines Inc.",13476,"MRY","Monterey, CA",12892,"LAX","Los Angeles, CA","629",12,
3115.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",11697,"FLL","Fort Lauderdale, FL","614",12,
3116.00,"WN","Southwest Airlines Co.",11259,"DAL","Dallas, TX",13198,"MCI","Kansas City, MO","614",12,
3116.00,"MQ","Envoy Air",11067,"CMI","Champaign/Urbana, IL",13930,"ORD","Chicago, IL","675",12,
3117.00,"AS","Alaska Airlines Inc.",14747,"SEA","Seattle, WA",14262,"PSP","Palm Springs, CA","634",12,
3119.00,"WN","Southwest Airlines Co.",11066,"CMH","Columbus, OH",11292,"DEN","Denver, CO","614",12,
3119.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL",12892,"LAX","Los Angeles, CA","614",12,
3122.00,"AA","American Airlines Inc.",11057,"CLT","Charlotte, NC",15024,"STT","Charlotte Amalie, VI","622",12,
3122.00,"AS","Alaska Airlines Inc.",14771,"SFO","San Francisco, CA",12889,"LAS","Las Vegas, NV","698",12,
3122.00,"WN","Southwest Airlines Co.",12954,"LGB","Long Beach, CA",12889,"LAS","Las Vegas, NV","612",12,
3122.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO",11865,"GCC","Gillette, WY","629",12,
3123.00,"DL","Delta Air Lines Inc.",14869,"SLC","Salt Lake City, UT",14122,"PIT","Pittsburgh, PA","698",12,
3123.00,"YX","Republic Airline",14100,"PHL","Philadelphia, PA",13487,"MSP","Minneapolis, MN","673",12,
3123.00,"AS","Alaska Airlines Inc.",14771,"SFO","San Francisco, CA",14747,"SEA","Seattle, WA","698",12,
3123.00,"WN","Southwest Airlines Co.",13232,"MDW","Chicago, IL",11697,"FLL","Fort Lauderdale, FL","612",12,
3124.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",10693,"BNA","Nashville, TN","694",12,
3124.00,"AS","Alaska Airlines Inc.",14747,"SEA","Seattle, WA",14893,"SMF","Sacramento, CA","698",12,
3124.00,"OO","SkyWest Airlines Inc.",10423,"AUS","Austin, TX",14771,"SFO","San Francisco, CA","673",12,
3124.00,"9E","Endeavor Air Inc.",11433,"DTW","Detroit, MI",14576,"ROC","Rochester, NY","638",12,
3124.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL",13184,"MBS","Saginaw/Bay City/Midland, MI","629",12,
3125.00,"F9","Frontier Airlines Inc.",12889,"LAS","Las Vegas, NV",14893,"SMF","Sacramento, CA","722",12,
3125.00,"B6","JetBlue Airways",14254,"PSE","Ponce, PR",12478,"JFK","New York, NY","699",12,
3126.00,"MQ","Envoy Air",13290,"MHK","Manhattan/Ft. Riley, KS",13930,"ORD","Chicago, IL","675",12,
3126.00,"YX","Republic Airline",15919,"XNA","Fayetteville, AR",11057,"CLT","Charlotte, NC","673",12,
3126.00,"SY","Sun Country Airlines d/b/a MN Airlines",14057,"PDX","Portland, OR",12889,"LAS","Las Vegas, NV","614",12,
3126.00,"WN","Southwest Airlines Co.",12889,"LAS","Las Vegas, NV",12954,"LGB","Long Beach, CA","612",12,
3127.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL",14893,"SMF","Sacramento, CA","694",12,
3127.00,"NK","Spirit Air Lines",10693,"BNA","Nashville, TN",10821,"BWI","Baltimore, MD","722",12,
3127.00,"SY","Sun Country Airlines d/b/a MN Airlines",14679,"SAN","San Diego, CA",13487,"MSP","Minneapolis, MN","614",12,
3128.00,"AA","American Airlines Inc.",11057,"CLT","Charlotte, NC",10257,"ALB","Albany, NY","698",12,
3129.00,"OO","SkyWest Airlines Inc.",13871,"OMA","Omaha, NE",13487,"MSP","Minneapolis, MN","631",12,
3129.00,"AA","American Airlines Inc.",11057,"CLT","Charlotte, NC",10821,"BWI","Baltimore, MD","614",12,
3130.00,"DL","Delta Air Lines Inc.",12982,"LIH","Lihue, HI",12892,"LAX","Los Angeles, CA","622",12,
3130.00,"AS","Alaska Airlines Inc.",14679,"SAN","San Diego, CA",13487,"MSP","Minneapolis, MN","694",12,
3130.00,"WN","Southwest Airlines Co.",15304,"TPA","Tampa, FL",15016,"STL","St. Louis, MO","614",12,
3131.00,"DL","Delta Air Lines Inc.",13930,"ORD","Chicago, IL",13487,"MSP","Minneapolis, MN","699",12,
3132.00,"UA","United Air Lines Inc.",10994,"CHS","Charleston, SC",13930,"ORD","Chicago, IL","698",12,
3132.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",14986,"SRQ","Sarasota/Bradenton, FL","656",12,
3132.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",15304,"TPA","Tampa, FL","634",12,
3132.00,"YX","Republic Airline",13303,"MIA","Miami, FL",12339,"IND","Indianapolis, IN","673",12,
3133.00,"9E","Endeavor Air Inc.",12478,"JFK","New York, NY",11298,"DFW","Dallas/Fort Worth, TX","638",12,
3133.00,"DL","Delta Air Lines Inc.",11433,"DTW","Detroit, MI",14492,"RDU","Raleigh/Durham, NC","694",12,
3134.00,"OO","SkyWest Airlines Inc.",11823,"FWA","Fort Wayne, IN",11298,"DFW","Dallas/Fort Worth, TX","631",12,
3134.00,"DL","Delta Air Lines Inc.",13495,"MSY","New Orleans, LA",12953,"LGA","New York, NY","694",12,
3134.00,"WN","Southwest Airlines Co.",10693,"BNA","Nashville, TN",14679,"SAN","San Diego, CA","612",12,
3134.00,"OO","SkyWest Airlines Inc.",11433,"DTW","Detroit, MI",14711,"SCE","State College, PA","629",12,
3135.00,"NK","Spirit Air Lines",10874,"CAK","Akron, OH",13204,"MCO","Orlando, FL","698",12,
3135.00,"OO","SkyWest Airlines Inc.",14747,"SEA","Seattle, WA",14489,"RDM","Bend/Redmond, OR","673",12,
3136.00,"OO","SkyWest Airlines Inc.",12397,"ITH","Ithaca/Cortland, NY",11433,"DTW","Detroit, MI","629",12,
3136.00,"SY","Sun Country Airlines d/b/a MN Airlines",13487,"MSP","Minneapolis, MN",12206,"HRL","Harlingen/San Benito, TX","614",12,
3137.00,"UA","United Air Lines Inc.",14893,"SMF","Sacramento, CA",13930,"ORD","Chicago, IL","694",12,
3138.00,"DL","Delta Air Lines Inc.",14771,"SFO","San Francisco, CA",11433,"DTW","Detroit, MI","623",12,
3139.00,"YX","Republic Airline",10721,"BOS","Boston, MA",13930,"ORD","Chicago, IL","673",12,
3139.00,"AS","Alaska Airlines Inc.",14747,"SEA","Seattle, WA",13198,"MCI","Kansas City, MO","634",12,
3139.00,"AS","Alaska Airlines Inc.",12889,"LAS","Las Vegas, NV",14057,"PDX","Portland, OR","698",12,
3140.00,"DL","Delta Air Lines Inc.",11433,"DTW","Detroit, MI",12478,"JFK","New York, NY","723",12,
3140.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",10423,"AUS","Austin, TX","614",12,
3140.00,"OO","SkyWest Airlines Inc.",14588,"ROW","Roswell, NM",11298,"DFW","Dallas/Fort Worth, TX","631",12,
3141.00,"WN","Southwest Airlines Co.",10821,"BWI","Baltimore, MD",12339,"IND","Indianapolis, IN","614",12,
3141.00,"G4","Allegiant Air",12265,"IAG","Niagara Falls, NY",14082,"PGD","Punta Gorda, FL","694",12,
3141.00,"AA","American Airlines Inc.",14843,"SJU","San Juan, PR",11298,"DFW","Dallas/Fort Worth, TX","614",12,
3142.00,"AS","Alaska Airlines Inc.",14057,"PDX","Portland, OR",13891,"ONT","Ontario, CA","614",12,
3144.00,"MQ","Envoy Air",13930,"ORD","Chicago, IL",15048,"SUX","Sioux City, IA","675",12,
3144.00,"9E","Endeavor Air Inc.",10980,"CHA","Chattanooga, TN",10397,"ATL","Atlanta, GA","638",12,
3144.00,"G7","GoJet Airlines LLC d/b/a United Express",11433,"DTW","Detroit, MI",10599,"BHM","Birmingham, AL","631",12,
3145.00,"9E","Endeavor Air Inc.",11003,"CID","Cedar Rapids/Iowa City, IA",10397,"ATL","Atlanta, GA","638",12,
3145.00,"YV","Mesa Airlines Inc.",13422,"MOB","Mobile, AL",11298,"DFW","Dallas/Fort Worth, TX","638",12,
3145.00,"OO","SkyWest Airlines Inc.",14489,"RDM","Bend/Redmond, OR",14869,"SLC","Salt Lake City, UT","673",12,
3145.00,"AA","American Airlines Inc.",14107,"PHX","Phoenix, AZ",11884,"GEG","Spokane, WA","698",12,
3146.00,"AS","Alaska Airlines Inc.",12264,"IAD","Washington, DC",14771,"SFO","San Francisco, CA","694",12,
3146.00,"DL","Delta Air Lines Inc.",12451,"JAX","Jacksonville, FL",11433,"DTW","Detroit, MI","888",12,
3149.00,"DL","Delta Air Lines Inc.",14492,"RDU","Raleigh/Durham, NC",10721,"BOS","Boston, MA","608",12,
3149.00,"C5","Commutair Aka Champlain Enterprises, Inc.",12339,"IND","Indianapolis, IN",11618,"EWR","Newark, NJ","675",12,
3149.00,"WN","Southwest Airlines Co.",10140,"ABQ","Albuquerque, NM",14831,"SJC","San Jose, CA","612",12,
3149.00,"9E","Endeavor Air Inc.",10397,"ATL","Atlanta, GA",14633,"RST","Rochester, MN","638",12,
3149.00,"OO","SkyWest Airlines Inc.",10157,"ACV","Arcata/Eureka, CA",14771,"SFO","San Francisco, CA","629",12,
3150.00,"9E","Endeavor Air Inc.",11995,"GSO","Greensboro/High Point, NC",12953,"LGA","New York, NY","631",12,
3152.00,"B6","JetBlue Airways",11697,"FLL","Fort Lauderdale, FL",14524,"RIC","Richmond, VA","694",12,
3152.00,"G7","GoJet Airlines LLC d/b/a United Express",10599,"BHM","Birmingham, AL",11433,"DTW","Detroit, MI","631",12,
3153.00,"WN","Southwest Airlines Co.",15016,"STL","St. Louis, MO",14057,"PDX","Portland, OR","614",12,
3153.00,"YV","Mesa Airlines Inc.",13256,"MFE","Mission/McAllen/Edinburg, TX",11298,"DFW","Dallas/Fort Worth, TX","638",12,
3153.00,"DL","Delta Air Lines Inc.",14869,"SLC","Salt Lake City, UT",13486,"MSO","Missoula, MT","698",12,
3153.00,"WN","Southwest Airlines Co.",11278,"DCA","Washington, DC",13851,"OKC","Oklahoma City, OK","612",12,
3154.00,"ZW","Air Wisconsin Airlines Corp",10469,"AZO","Kalamazoo, MI",13930,"ORD","Chicago, IL","629",12,
3155.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL",10469,"AZO","Kalamazoo, MI","629",12,
3156.00,"AS","Alaska Airlines Inc.",12819,"KTN","Ketchikan, AK",14747,"SEA","Seattle, WA","614",12,
3156.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL",11278,"DCA","Washington, DC","614",12,
3156.00,"UA","United Air Lines Inc.",10721,"BOS","Boston, MA",12266,"IAH","Houston, TX","634",12,
3157.00,"MQ","Envoy Air",12992,"LIT","Little Rock, AR",13930,"ORD","Chicago, IL","673",12,
3157.00,"QX","Horizon Air",12003,"GTF","Great Falls, MT",14747,"SEA","Seattle, WA","673",12,
3157.00,"WN","Southwest Airlines Co.",15016,"STL","St. Louis, MO",14747,"SEA","Seattle, WA","614",12,
3158.00,"UA","United Air Lines Inc.",12953,"LGA","New York, NY",12266,"IAH","Houston, TX","612",12,
3158.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT",11292,"DEN","Denver, CO","629",12,
3159.00,"OO","SkyWest Airlines Inc.",10372,"ASE","Aspen, CO",12266,"IAH","Houston, TX","631",12,
3159.00,"9E","Endeavor Air Inc.",14814,"SHV","Shreveport, LA",10397,"ATL","Atlanta, GA","638",12,
3159.00,"EV","ExpressJet Airlines LLC",12339,"IND","Indianapolis, IN",11618,"EWR","Newark, NJ","675",12,
3159.00,"F9","Frontier Airlines Inc.",12889,"LAS","Las Vegas, NV",10397,"ATL","Atlanta, GA","722",12,
3160.00,"WN","Southwest Airlines Co.",13871,"OMA","Omaha, NE",14679,"SAN","San Diego, CA","612",12,
3160.00,"AS","Alaska Airlines Inc.",13487,"MSP","Minneapolis, MN",14679,"SAN","San Diego, CA","694",12,
3160.00,"OH","PSA Airlines Inc.",10994,"CHS","Charleston, SC",11278,"DCA","Washington, DC","638",12,
3160.00,"AA","American Airlines Inc.",13930,"ORD","Chicago, IL",14057,"PDX","Portland, OR","614",12,
3161.00,"OO","SkyWest Airlines Inc.",14487,"RDD","Redding, CA",14771,"SFO","San Francisco, CA","629",12,
3161.00,"WN","Southwest Airlines Co.",13851,"OKC","Oklahoma City, OK",10821,"BWI","Baltimore, MD","614",12,
3163.00,"WN","Southwest Airlines Co.",11292,"DEN","Denver, CO",10713,"BOI","Boise, ID","614",12,
3163.00,"OH","PSA Airlines Inc.",11278,"DCA","Washington, DC",14307,"PVD","Providence, RI","638",12,
3164.00,"UA","United Air Lines Inc.",14107,"PHX","Phoenix, AZ",13930,"ORD","Chicago, IL","694",12,
3164.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",11433,"DTW","Detroit, MI","723",12,
3164.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",10423,"AUS","Austin, TX","694",12,
3165.00,"WN","Southwest Airlines Co.",14831,"SJC","San Jose, CA",15376,"TUS","Tucson, AZ","612",12,
3165.00,"C5","Commutair Aka Champlain Enterprises, Inc.",11618,"EWR","Newark, NJ",13931,"ORF","Norfolk, VA","675",12,
3165.00,"AA","American Airlines Inc.",14107,"PHX","Phoenix, AZ",11423,"DSM","Des Moines, IA","698",12,
3167.00,"UA","United Air Lines Inc.",11697,"FLL","Fort Lauderdale, FL",14771,"SFO","San Francisco, CA","888",12,
3167.00,"YX","Republic Airline",14122,"PIT","Pittsburgh, PA",13930,"ORD","Chicago, IL","673",12,
3167.00,"WN","Southwest Airlines Co.",14893,"SMF","Sacramento, CA",11259,"DAL","Dallas, TX","612",12,
3169.00,"AA","American Airlines Inc.",13930,"ORD","Chicago, IL",12339,"IND","Indianapolis, IN","698",12,
3170.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",12889,"LAS","Las Vegas, NV","698",12,
3170.00,"WN","Southwest Airlines Co.",14831,"SJC","San Jose, CA",15016,"STL","St. Louis, MO","612",12,
3171.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",13495,"MSY","New Orleans, LA","694",12,
3171.00,"B6","JetBlue Airways",13796,"OAK","Oakland, CA",12478,"JFK","New York, NY","694",12,
3171.00,"WN","Southwest Airlines Co.",11066,"CMH","Columbus, OH",13796,"OAK","Oakland, CA","614",12,
3172.00,"OO","SkyWest Airlines Inc.",14771,"SFO","San Francisco, CA",15376,"TUS","Tucson, AZ","629",12,
3172.00,"NK","Spirit Air Lines",14843,"SJU","San Juan, PR",15304,"TPA","Tampa, FL","694",12,
3173.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",12945,"LEX","Lexington, KY","608",12,
3173.00,"YX","Republic Airline",12953,"LGA","New York, NY",14524,"RIC","Richmond, VA","673",12,
3173.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",11884,"GEG","Spokane, WA","614",12,
3174.00,"WN","Southwest Airlines Co.",14576,"ROC","Rochester, NY",15304,"TPA","Tampa, FL","612",12,
3175.00,"WN","Southwest Airlines Co.",13891,"ONT","Ontario, CA",12889,"LAS","Las Vegas, NV","614",12,
3175.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN",13029,"LNK","Lincoln, NE","629",12,
3175.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",11697,"FLL","Fort Lauderdale, FL","888",12,
3175.00,"F9","Frontier Airlines Inc.",12391,"ISP","Islip, NY",15304,"TPA","Tampa, FL","722",12,
3176.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT",15041,"SUN","Sun Valley/Hailey/Ketchum, ID","673",12,
3176.00,"WN","Southwest Airlines Co.",13796,"OAK","Oakland, CA",11066,"CMH","Columbus, OH","614",12,
3176.00,"YX","Republic Airline",10721,"BOS","Boston, MA",11278,"DCA","Washington, DC","673",12,
3176.00,"UA","United Air Lines Inc.",13485,"MSN","Madison, WI",11292,"DEN","Denver, CO","614",12,
3178.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",14747,"SEA","Seattle, WA","694",12,
3178.00,"MQ","Envoy Air",12266,"IAH","Houston, TX",13930,"ORD","Chicago, IL","673",12,
3178.00,"G4","Allegiant Air",11721,"FNT","Flint, MI",14082,"PGD","Punta Gorda, FL","694",12,
3180.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",10397,"ATL","Atlanta, GA","698",12,
3180.00,"OO","SkyWest Airlines Inc.",11433,"DTW","Detroit, MI",14122,"PIT","Pittsburgh, PA","638",12,
3182.00,"AS","Alaska Airlines Inc.",13830,"OGG","Kahului, HI",12892,"LAX","Los Angeles, CA","614",12,
3183.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT",13264,"MFR","Medford, OR","673",12,
3183.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN",10627,"BIS","Bismarck/Mandan, ND","629",12,
3183.00,"9E","Endeavor Air Inc.",12953,"LGA","New York, NY",14524,"RIC","Richmond, VA","631",12,
3183.00,"EV","ExpressJet Airlines LLC",12266,"IAH","Houston, TX",11193,"CVG","Cincinnati, OH","673",12,
3183.00,"AX","Trans States Airlines",10627,"BIS","Bismarck/Mandan, ND",11292,"DEN","Denver, CO","675",12,
3183.00,"G4","Allegiant Air",10135,"ABE","Allentown/Bethlehem/Easton, PA",14761,"SFB","Sanford, FL","698",12,
3183.00,"WN","Southwest Airlines Co.",14831,"SJC","San Jose, CA",13232,"MDW","Chicago, IL","614",12,
3184.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",13930,"ORD","Chicago, IL","626",12,
3185.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",11697,"FLL","Fort Lauderdale, FL","888",12,
3185.00,"WN","Southwest Airlines Co.",14107,"PHX","Phoenix, AZ",14679,"SAN","San Diego, CA","614",12,
3185.00,"WN","Southwest Airlines Co.",14122,"PIT","Pittsburgh, PA",10821,"BWI","Baltimore, MD","614",12,
3186.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN",14100,"PHL","Philadelphia, PA","698",12,
3186.00,"B6","JetBlue Airways",14831,"SJC","San Jose, CA",12478,"JFK","New York, NY","694",12,
3187.00,"OO","SkyWest Airlines Inc.",14689,"SBA","Santa Barbara, CA",14771,"SFO","San Francisco, CA","673",12,
3187.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",10397,"ATL","Atlanta, GA","612",12,
3188.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",11697,"FLL","Fort Lauderdale, FL","694",12,
3189.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL",11977,"GRB","Green Bay, WI","631",12,
3189.00,"YV","Mesa Airlines Inc.",11413,"DRO","Durango, CO",14107,"PHX","Phoenix, AZ","638",12,
3189.00,"WN","Southwest Airlines Co.",12191,"HOU","Houston, TX",14492,"RDU","Raleigh/Durham, NC","614",12,
3190.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN",11697,"FLL","Fort Lauderdale, FL","699",12,
3190.00,"9E","Endeavor Air Inc.",10397,"ATL","Atlanta, GA",11003,"CID","Cedar Rapids/Iowa City, IA","638",12,
3190.00,"YV","Mesa Airlines Inc.",14122,"PIT","Pittsburgh, PA",12266,"IAH","Houston, TX","673",12,
3191.00,"F9","Frontier Airlines Inc.",12391,"ISP","Islip, NY",11697,"FLL","Fort Lauderdale, FL","722",12,
3192.00,"UA","United Air Lines Inc.",12451,"JAX","Jacksonville, FL",12266,"IAH","Houston, TX","698",12,
3193.00,"G7","GoJet Airlines LLC d/b/a United Express",11618,"EWR","Newark, NJ",11433,"DTW","Detroit, MI","638",12,
3193.00,"YV","Mesa Airlines Inc.",10785,"BTV","Burlington, VT",12264,"IAD","Washington, DC","631",12,
3194.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",14843,"SJU","San Juan, PR","614",12,
3194.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO",13502,"MTJ","Montrose/Delta, CO","675",12,
3194.00,"WN","Southwest Airlines Co.",10140,"ABQ","Albuquerque, NM",10821,"BWI","Baltimore, MD","612",12,
3194.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",13342,"MKE","Milwaukee, WI","614",12,
3195.00,"C5","Commutair Aka Champlain Enterprises, Inc.",12264,"IAD","Washington, DC",14524,"RIC","Richmond, VA","675",12,
3195.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO",13930,"ORD","Chicago, IL","722",12,
3196.00,"AA","American Airlines Inc.",13487,"MSP","Minneapolis, MN",13930,"ORD","Chicago, IL","698",12,
3196.00,"OO","SkyWest Airlines Inc.",12892,"LAX","Los Angeles, CA",11603,"EUG","Eugene, OR","631",12,
3196.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO",11775,"FSD","Sioux Falls, SD","629",12,
3196.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN",11637,"FAR","Fargo, ND","638",12,
3197.00,"AS","Alaska Airlines Inc.",14747,"SEA","Seattle, WA",10423,"AUS","Austin, TX","698",12,
3200.00,"UA","United Air Lines Inc.",11278,"DCA","Washington, DC",12266,"IAH","Houston, TX","698",12,
3200.00,"AS","Alaska Airlines Inc.",12892,"LAX","Los Angeles, CA",12889,"LAS","Las Vegas, NV","614",12,
3200.00,"MQ","Envoy Air",15048,"SUX","Sioux City, IA",13930,"ORD","Chicago, IL","675",12,
3200.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",12278,"ICT","Wichita, KS","608",12,
3201.00,"WN","Southwest Airlines Co.",13871,"OMA","Omaha, NE",11259,"DAL","Dallas, TX","614",12,
3201.00,"WN","Southwest Airlines Co.",14570,"RNO","Reno, NV",14831,"SJC","San Jose, CA","612",12,
3202.00,"OO","SkyWest Airlines Inc.",13029,"LNK","Lincoln, NE",13487,"MSP","Minneapolis, MN","629",12,
3202.00,"NK","Spirit Air Lines",15304,"TPA","Tampa, FL",13487,"MSP","Minneapolis, MN","694",12,
3203.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",10721,"BOS","Boston, MA","634",12,
3205.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",12441,"JAC","Jackson, WY","698",12,
3205.00,"OO","SkyWest Airlines Inc.",11503,"EGE","Eagle, CO",11292,"DEN","Denver, CO","673",12,
3205.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT",13127,"LWS","Lewiston, ID","629",12,
3206.00,"9E","Endeavor Air Inc.",14524,"RIC","Richmond, VA",13487,"MSP","Minneapolis, MN","638",12,
3206.00,"OO","SkyWest Airlines Inc.",12266,"IAH","Houston, TX",13851,"OKC","Oklahoma City, OK","673",12,
3208.00,"WN","Southwest Airlines Co.",13342,"MKE","Milwaukee, WI",10821,"BWI","Baltimore, MD","614",12,
3209.00,"WN","Southwest Airlines Co.",15304,"TPA","Tampa, FL",14683,"SAT","San Antonio, TX","612",12,
3211.00,"C5","Commutair Aka Champlain Enterprises, Inc.",11618,"EWR","Newark, NJ",14524,"RIC","Richmond, VA","675",12,
3211.00,"9E","Endeavor Air Inc.",11193,"CVG","Cincinnati, OH",13930,"ORD","Chicago, IL","629",12,
3211.00,"AA","American Airlines Inc.",11057,"CLT","Charlotte, NC",14679,"SAN","San Diego, CA","614",12,
3212.00,"WN","Southwest Airlines Co.",11042,"CLE","Cleveland, OH",13342,"MKE","Milwaukee, WI","612",12,
3212.00,"F9","Frontier Airlines Inc.",13891,"ONT","Ontario, CA",11292,"DEN","Denver, CO","722",12,
3213.00,"NK","Spirit Air Lines",13930,"ORD","Chicago, IL",10821,"BWI","Baltimore, MD","722",12,
3213.00,"WN","Southwest Airlines Co.",15016,"STL","St. Louis, MO",10529,"BDL","Hartford, CT","612",12,
3213.00,"AA","American Airlines Inc.",14107,"PHX","Phoenix, AZ",10821,"BWI","Baltimore, MD","614",12,
3214.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",11066,"CMH","Columbus, OH","698",12,
3215.00,"EV","ExpressJet Airlines LLC",11618,"EWR","Newark, NJ",11996,"GSP","Greer, SC","675",12,
3215.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",14635,"RSW","Fort Myers, FL","888",12,
3216.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",14747,"SEA","Seattle, WA","888",12,
3216.00,"OO","SkyWest Airlines Inc.",10627,"BIS","Bismarck/Mandan, ND",13487,"MSP","Minneapolis, MN","629",12,
3216.00,"YX","Republic Airline",11057,"CLT","Charlotte, NC",15919,"XNA","Fayetteville, AR","673",12,
3218.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ",11986,"GRR","Grand Rapids, MI","694",12,
3218.00,"AA","American Airlines Inc.",14057,"PDX","Portland, OR",13930,"ORD","Chicago, IL","614",12,
3218.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",10423,"AUS","Austin, TX","634",12,
3219.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",12266,"IAH","Houston, TX","622",12,
3219.00,"OO","SkyWest Airlines Inc.",13264,"MFR","Medford, OR",14869,"SLC","Salt Lake City, UT","673",12,
3219.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL",10994,"CHS","Charleston, SC","698",12,
3220.00,"DL","Delta Air Lines Inc.",12953,"LGA","New York, NY",13495,"MSY","New Orleans, LA","694",12,
3220.00,"UA","United Air Lines Inc.",11042,"CLE","Cleveland, OH",14635,"RSW","Fort Myers, FL","614",12,
3220.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",12266,"IAH","Houston, TX","698",12,
3221.00,"WN","Southwest Airlines Co.",11259,"DAL","Dallas, TX",13487,"MSP","Minneapolis, MN","612",12,
3221.00,"UA","United Air Lines Inc.",13303,"MIA","Miami, FL",14771,"SFO","San Francisco, CA","888",12,
3221.00,"PT","Piedmont Airlines",10994,"CHS","Charleston, SC",14100,"PHL","Philadelphia, PA","675",12,
3221.00,"DL","Delta Air Lines Inc.",14122,"PIT","Pittsburgh, PA",14869,"SLC","Salt Lake City, UT","698",12,
3222.00,"NK","Spirit Air Lines",13796,"OAK","Oakland, CA",12889,"LAS","Las Vegas, NV","698",12,
3222.00,"UA","United Air Lines Inc.",12266,"IAH","Houston, TX",13303,"MIA","Miami, FL","694",12,
3223.00,"OH","PSA Airlines Inc.",14307,"PVD","Providence, RI",11278,"DCA","Washington, DC","638",12,
3223.00,"WN","Southwest Airlines Co.",11292,"DEN","Denver, CO",13871,"OMA","Omaha, NE","614",12,
3223.00,"YV","Mesa Airlines Inc.",13244,"MEM","Memphis, TN",12266,"IAH","Houston, TX","673",12,
